ID,ra,dec,sector,camera,ccd,result
142086812,98.4303226772957,-75.6299881511542,7,4,4,false
142086813,98.4448532676023,-75.6249726250045,7,4,4,false
370235284,105.444819759346,-75.2888572058573,7,4,4,false
177254872,101.714927353628,-75.2327231471586,7,4,4,false
391903776,106.653674547646,-74.3289040862654,7,4,4,false
141770121,91.8732052901293,-76.5181892560995,7,4,4,false
141909444,94.154503020005,-75.9187473970253,7,4,4,false
143995063,119.269478698658,-42.7350908548332,7,3,1,false
132081874,118.999132285923,-41.5761603117318,7,3,1,false
131845800,118.619504140054,-41.5624924959013,7,3,1,false
132450923,119.619474731529,-41.4454753704181,7,3,1,false
123479091,114.943561648841,-43.6985135856739,7,3,1,false
123382400,114.784130993215,-43.1920086215534,7,3,1,false
123480394,115.049196470635,-42.961191316636,7,3,1,false
124009231,116.667645983889,-41.8960766815319,7,3,1,false
175073918,115.888721260015,-41.6239374792155,7,3,1,false
122986819,113.261667190386,-43.1752665633286,7,3,1,false
123029157,113.295874771962,-42.8249462820626,7,3,1,false
132236207,119.282640706625,-40.3592430814568,7,3,1,false
149129489,115.46323537909,-34.9669714528026,7,3,1,false
114485554,114.57919858344,-34.1414221880866,7,3,1,false
23089410,109.604198888416,-38.4457524177462,7,3,1,false
23028970,109.43655341829,-37.9810831207815,7,3,1,false
284587352,110.587691173626,-36.718566254132,7,3,1,false
173432542,112.050978071501,-35.9477683096754,7,3,1,false
112477713,112.095471469143,-34.7435772348829,7,3,1,false
112064619,111.555785924742,-33.9411740362228,7,3,1,false
114411703,114.334164058335,-33.2612525448314,7,2,2,false
114410503,114.366637248682,-32.892614952829,7,2,2,false
114410517,114.370484093559,-32.897278979292,7,2,2,false
114410503,114.366637248682,-32.892614952829,7,2,2,false
113283335,113.050319254147,-33.1313863263063,7,2,2,false
113285880,113.172204928315,-32.360128666308,7,2,2,false
113286591,113.141888682188,-32.1533067257157,7,2,2,false
153735366,121.22921660425,-28.3515037326945,7,2,2,false
130339027,119.858345986224,-28.6430466513044,7,2,2,false
153354287,120.722330783875,-27.9185549916828,7,2,2,false
148919034,115.27293884096,-32.7505202895189,7,2,2,false
114550378,114.540394750215,-31.2053080534669,7,2,2,false
150210253,117.155070898742,-30.4437998864881,7,2,2,false
149965037,116.695860362079,-30.3942273878789,7,2,2,false
149074771,115.539312103479,-30.112994539619,7,2,2,false
126693382,116.304275873713,-29.3055103786242,7,2,2,false
114402512,114.361283172837,-30.6782173365456,7,2,2,false
114308371,114.236185314135,-30.4045544324799,7,2,2,false
113840166,113.837382387187,-30.653651691134,7,2,2,false
113292491,113.060599679295,-30.4980370094374,7,2,2,false
125941934,115.322534641096,-29.3590376748336,7,2,2,false
64953396,107.516246060001,-27.57092419826,7,2,1,false
65470176,108.16719747892,-26.7094424017553,7,2,1,false
65141108,107.795007267434,-26.4356134699459,7,2,1,false
63808299,105.935398627545,-27.8147524555506,7,2,1,false
63110969,104.526505699354,-26.8862046480583,7,2,1,false
63734750,105.813787430586,-26.8623021801147,7,2,1,false
63733886,105.835930325047,-26.473499604722,7,2,1,false
64793140,107.43050428816,-26.6729097885488,7,2,1,false
64792703,107.357052853218,-26.5185242190087,7,2,1,false
64199765,106.479857580445,-26.6825107015953,7,2,1,false
65192613,107.877543654968,-26.2736198259863,7,2,1,false
64438538,106.801216518247,-25.3498190584495,7,2,1,false
64360141,106.75981552134,-25.1064307145791,7,2,1,false
108649332,112.364542644774,-29.4943536812703,7,2,2,false
108122947,111.822251532255,-29.2100167378633,7,2,2,false
108655743,112.508498705289,-28.5175414398934,7,2,2,false
108645766,112.445395367513,-28.4831777558872,7,2,2,false
110796470,114.661286611021,-27.4564574345338,7,2,2,false
110469385,114.216204111313,-26.575635932528,7,2,2,false
110351554,114.319398729186,-26.4409845991063,7,2,2,false
110194642,113.931700389949,-26.4655570006252,7,2,2,false
107254835,110.832496191709,-27.6479615949273,7,2,1,false
437150627,123.466397604333,-22.0959044814945,7,2,3,false
11171398,122.525206938047,-22.1020933253387,7,2,3,false
176088889,121.526948600267,-21.7511685366271,7,2,3,false
218434045,123.96164296341,-21.0387153069188,7,2,3,false
218524856,124.020576201449,-21.0002427101069,7,2,3,false
218433959,123.895165244596,-21.0320154634555,7,2,3,false
218604603,124.138238977956,-20.673975266009,7,2,3,false
218797155,124.567465405408,-20.5206556142976,7,2,3,false
437154141,123.375921753622,-20.3586696997865,7,2,3,false
143649743,125.789445331694,-20.8948787512733,7,2,3,false
143436221,125.187437527624,-20.6952770957428,7,2,3,false
143653218,125.731694651444,-19.4906439813778,7,2,3,false
143526194,125.65627269645,-19.0976613654261,7,2,3,false
143365939,124.953222770222,-19.5602867792943,7,2,3,false
143474633,125.174792142833,-18.4481498758653,7,2,3,false
409818778,126.417792506401,-17.9420153658844,7,2,3,false
409818684,126.477099937469,-17.8421717127278,7,2,3,false
128817528,118.371515279665,-24.120300255464,7,2,2,false
142479938,118.718663673128,-23.3042697425202,7,2,2,false
141514504,117.305681259898,-23.2615841373308,7,2,2,false
141730081,117.663968463472,-22.8251086540078,7,2,2,false
382158546,80.8114217969993,-54.0864171195115,7,4,2,false
382068154,79.7050871511508,-54.7596768629834,7,4,2,false
382067649,79.4913850109322,-54.5639978858833,7,4,2,false
219423868,80.000566674679,-53.5587073188395,7,4,2,false
381977613,77.436047986749,-55.4742578112641,7,4,2,false
257722024,78.2991849370781,-55.1304812739255,7,4,2,false
381975761,77.0073897436408,-55.2399254884767,7,4,2,false
381975815,77.0152813280001,-55.0493889047848,7,4,2,false
381952090,76.8885085005808,-54.9902519054563,7,4,2,false
381977786,77.4095402951496,-55.0174880856453,7,4,2,false
381977874,77.5744918981271,-54.741271309113,7,4,2,false
381978366,77.7624236051884,-54.6113765035549,7,4,2,false
231725337,81.1922431418052,-53.4751678852701,7,4,2,false
231734130,82.0905697297732,-53.0049242284292,7,4,2,false
231733487,81.907911344582,-52.8366563047677,7,4,2,false
231729799,81.6220418616594,-53.0405414577468,7,4,2,false
231729981,81.5610329217018,-52.5062316508491,7,4,2,false
231733404,81.8700347745496,-52.5740862664483,7,4,2,false
231733404,81.8700347745496,-52.5740862664483,7,4,2,false
231720683,80.6699075151347,-52.7049244772534,7,4,2,false
235052055,82.8606636349565,-52.0762840581504,7,4,2,false
231737234,82.2061754956607,-51.7165850332041,7,4,2,false
231733069,81.8068921577637,-51.5742563405947,7,4,2,false
220418527,71.6545742206039,-59.1613487219437,7,4,2,false
220425478,72.582944731283,-58.6604095584498,7,4,2,false
220429125,72.9006576873721,-58.2371536204299,7,4,2,false
220418836,71.6651677304312,-58.081597288072,7,4,2,false
350840059,89.6845489396498,-53.9718015104979,7,4,2,false
219145393,89.3673782498927,-53.0079270784307,7,4,2,false
375093639,88.8622094025773,-52.8672645161514,7,4,2,false
270677531,87.7294725761707,-53.3287983661311,7,4,2,false
270573665,86.7911747683553,-52.9406054957883,7,4,2,false
270573718,86.7229052295197,-52.816629117047,7,4,2,false
270573774,86.7925235640642,-52.6796168791486,7,4,2,false
270623337,86.9894959682104,-52.599515496004,7,4,2,false
270577687,86.9285952307984,-52.3639910872047,7,4,2,false
270676629,87.6768301159681,-52.4378609720464,7,4,2,false
219154198,89.993086118824,-52.2925359175512,7,3,3,false
219154196,89.9940527549467,-52.2915458560919,7,3,3,false
219145767,89.3981734696729,-52.0122343817552,7,3,3,false
375092067,88.7931132293082,-50.8101500735941,7,3,3,false
219143720,88.5551270956032,-50.6425109155104,7,3,3,false
393411534,87.9584942947686,-51.8531763138425,7,3,3,false
393411347,88.0683704364959,-51.343478756827,7,3,3,false
452374336,88.1762154432402,-50.4883098545095,7,3,3,false
231820735,86.3682341661022,-52.5592363949747,7,4,2,false
231811253,85.6399955888842,-52.0689959534228,7,4,2,false
290777795,84.9186358708905,-52.0720125183879,7,4,2,false
231806510,85.3285061583205,-51.6485517195488,7,4,2,false
231814499,85.8795741422576,-51.6736754585223,7,4,2,false
290754356,84.6428721676106,-51.8247646841459,7,4,2,false
290718663,84.4221028235614,-51.7077194316672,7,4,2,false
290718662,84.4238191825136,-51.7073924629375,7,4,2,false
290718410,84.294670858074,-51.02747662866,7,4,2,false
290658315,84.0410715744029,-51.0534727440742,7,4,2,false
290715718,84.1113810688116,-50.9039219778221,7,4,2,false
290778347,84.8321957986281,-50.7406360261405,7,3,3,false
290751518,84.5762972433848,-50.7228814672211,7,3,3,false
290718093,84.4016962539009,-50.2878204714838,7,3,3,false
231816795,86.0419407312831,-50.2706427224818,7,3,3,false
231823770,86.5362509900105,-50.3032513312516,7,3,3,false
231823585,86.5498906844186,-49.8498693460274,7,3,3,false
231821977,86.3026992903849,-49.5744457475779,7,3,3,false
231818523,86.1752700909831,-49.5499702781531,7,3,3,false
231812185,85.5417874258141,-49.8484202303863,7,3,3,false
231808882,85.392604729965,-49.8230963138068,7,3,3,false
231807479,85.1971078505263,-49.2246634564118,7,3,3,false
290753218,84.7633882422281,-49.0742891587387,7,3,3,false
219153701,89.9956695052348,-51.007055142859,7,3,3,false
219153701,89.9956695052348,-51.007055142859,7,3,3,false
363914262,89.343975016687,-50.3331720178093,7,3,3,false
219146623,89.5074470405324,-50.0223558875535,7,3,3,false
375145712,88.8052992208566,-49.8512403732491,7,3,3,false
375145824,88.9324163527068,-49.7298953239236,7,3,3,false
270673928,87.3752159915419,-49.7142394148245,7,3,3,false
270624639,87.0256200770952,-49.3655122543087,7,3,3,false
452374906,88.1498255317745,-49.2753375153824,7,3,3,false
393410507,87.9319127439373,-49.180160948886,7,3,3,false
393410375,87.9443319561828,-48.8218112053771,7,3,3,false
270624793,87.0094540838077,-49.0330652876791,7,3,3,false
270575478,86.8024680411496,-48.6481591984467,7,3,3,false
270625590,87.3352568802019,-48.660708164213,7,3,3,false
375148109,89.1536001339813,-48.7922004214517,7,3,3,
219152144,89.863495137453,-48.5183281593318,7,3,3,false
219152154,89.8792374761952,-48.4955819111369,7,3,3,false
375090950,88.7309084795204,-48.1033064725583,7,3,3,false
375147441,89.0927020885034,-48.0307352152081,7,3,3,false
180943260,88.7101096134881,-47.7151428313309,7,3,3,false
271554382,87.0374975304316,-47.7094643720547,7,3,3,false
271554275,87.0615791856251,-47.4636801982337,7,3,3,false
151560376,87.6273667902773,-46.9795714538452,7,3,3,false
271550154,86.9931754178117,-46.8989952181913,7,3,3,false
231822100,86.3695005484265,-49.2806310277852,7,3,3,false
231818450,86.1356925063753,-49.3760939884089,7,3,3,false
270575324,86.6926481271958,-49.0686911051451,7,3,3,false
231818173,86.1586611071646,-48.7266380661036,7,3,3,false
231808265,85.5310960667459,-48.4309438707362,7,3,3,false
235061726,85.5111201073531,-47.9275287589234,7,3,3,false
235102239,86.593335584982,-46.6692837377409,7,3,3,false
235077364,86.4197495135943,-46.72147907938,7,3,3,false
180968131,89.2608284920708,-47.4801881830797,7,3,3,false
180943343,88.7636497874019,-47.4426690936004,7,3,3,false
389876500,89.0944773437571,-47.1242850982299,7,3,3,false
180967703,89.2270368075354,-46.4323404882756,7,3,3,false
389876329,89.0582006766504,-46.6630837195468,7,3,3,false
180943739,88.6798181422334,-46.2091507056313,7,3,3,false
151628053,88.6295257550799,-46.2463617281,7,3,3,false
151590069,88.6277489754703,-45.9746085586835,7,3,3,false
151561240,87.7968292376171,-46.6424870953815,7,3,3,false
151581404,88.0152608380029,-46.5716663469759,7,3,3,false
151579944,87.8268711041404,-45.5313628671229,7,3,3,false
151515448,87.4076129981538,-45.5562861238493,7,3,3,false
180977279,89.9342752215537,-45.7896690029919,7,3,3,false
180943992,88.7126400079871,-45.5331154942112,7,3,3,
180969417,89.4296439537299,-45.0391910559506,7,3,3,false
389859477,88.8653592373309,-44.6579523043698,7,3,3,false
389859476,88.8646387238889,-44.6589281089992,7,3,3,false
151582082,88.1013662049855,-44.9476077724683,7,3,3,false
151587412,88.3864515983715,-44.146855686683,7,3,3,false
180976927,89.897600098065,-44.9249882428562,7,3,3,false
389859829,88.8987758176612,-43.8499446453152,7,3,3,false
389859896,88.8260219502397,-43.7134810934385,7,3,3,false
158030469,89.9598468931163,-44.1499136993213,7,3,3,false
180976448,89.9309807595642,-43.692622328802,7,3,3,false
389874965,89.0914470616741,-43.4513977524887,7,3,3,false
389860016,88.9461371297645,-43.4209103718585,7,3,3,false
158031028,89.9762965734628,-42.8051138974472,7,3,3,false
278413103,116.856261306344,-81.2022678935493,7,4,4,false
278267577,111.341856155627,-81.3329485246979,7,4,4,false
278197260,109.537087430757,-81.1849722327615,7,4,4,false
278140153,108.241566547684,-81.0281656506629,7,4,4,false
278179059,108.456426924565,-80.9542662574976,7,4,4,false
278288700,112.385686159861,-81.0140233421261,7,4,4,false
278415733,117.275371393457,-80.4751731269962,7,4,4,false
277979874,103.225005482428,-80.7650638981493,7,4,4,false
277979781,103.287527205951,-80.573476530004,7,4,4,false
278181785,108.891333098761,-80.5603971276248,7,4,4,false
278056231,106.33967753908,-80.5517110251243,7,4,4,false
278181454,109.316314285709,-79.9418554717651,7,4,4,false
278294071,112.999311530367,-79.7022470454291,7,4,4,false
278055992,106.060024852441,-80.0607581393033,7,4,4,false
278020991,104.35911573606,-79.6475571118176,7,4,4,false
278139343,108.022992307967,-79.4714478171755,7,4,4,false
287155169,118.21070951687,-79.8802489272462,7,4,4,false
302988938,119.242170329566,-79.7211603225972,7,4,4,false
278412499,116.950014433932,-79.9117259155176,7,4,4,false
278415277,117.095493544745,-79.5902068968248,7,4,4,false
278409217,116.398508020696,-79.356472215678,7,4,4,false
302988512,118.825305350459,-78.9557608356576,7,4,4,false
278384217,115.65845402749,-79.1500986378232,7,4,4,false
302988303,119.101414189574,-78.6556965430141,7,4,4,false
278411669,116.938562583258,-78.4830995123641,7,4,4,false
278408499,116.300327503742,-78.1610094244641,7,4,4,false
272283411,117.888025308539,-77.4332684408053,7,4,4,false
272283332,117.820038367265,-77.312978527059,7,4,4,false
272472520,121.011295558629,-76.9507540794082,7,4,4,false
261418303,95.3590516786901,-79.9469472773721,7,4,4,false
270507570,98.4443157988574,-80.2813194201932,7,4,4,false
280911269,102.034916805118,-79.8328403376306,7,4,4,false
270472544,96.7196502513936,-80.0119109432934,7,4,4,false
270557815,100.072107622243,-79.4767578256877,7,4,4,false
261378699,93.6887242389396,-79.9646129246859,7,4,4,
261400098,94.5412904933452,-79.8408183891744,7,4,4,false
270424741,95.4986128192713,-79.5324770298035,7,4,4,false
278079176,106.828925119395,-79.1943553896676,7,4,4,false
278183707,109.946319707968,-78.6983190997447,7,4,4,false
278180508,109.305905882711,-78.2402498866584,7,4,4,false
271727285,110.604054627848,-77.5802560773511,7,4,4,false
271699421,110.222235512824,-77.3200844123944,7,4,4,false
261417900,95.2094820671149,-79.0887753287733,7,4,4,false
261417891,95.2250264906426,-79.0732716725064,7,4,4,false
261417728,95.1435000993633,-78.7828173891909,7,4,4,false
261263678,91.2073841287806,-78.975283220991,7,4,4,false
270427382,96.5705395251761,-78.8250439063921,7,4,4,false
270429868,97.0086222149214,-78.1108007739023,7,4,4,false
261399318,94.3082049034001,-78.3184488362472,7,4,4,false
261327691,91.6377199379431,-78.36668122237,7,4,4,false
270426863,96.2460532453788,-78.0618007307103,7,4,4,false
142052224,97.3624448676607,-77.7017706374202,7,4,4,false
142085641,98.1224248452224,-77.7513610046732,7,4,4,false
142108623,99.1270681161343,-77.5088849732441,7,4,4,false
142017118,96.8927352893314,-77.6676840203196,7,4,4,false
177389582,104.95746914942,-77.3932299772664,7,4,4,false
358176788,107.156901562949,-76.4659335564355,7,4,4,false
177286445,102.988500139309,-76.8070742554081,7,4,4,false
177311572,103.810033414919,-76.7951563872369,7,4,4,false
177352348,104.151056930479,-76.1952876003338,7,4,4,false
391947909,108.150080664999,-75.8562240692993,7,4,4,false
391924000,106.917705746489,-75.8617894440902,7,4,4,false
271973900,114.164661089708,-77.8162085397926,7,4,4,false
272090550,115.8025670656,-77.6674318435952,7,4,4,false
272317856,118.532923411136,-76.6661074341095,7,4,4,false
271974418,114.129766390831,-76.873343319336,7,4,4,false
271888952,112.548074280547,-76.6747479663455,7,4,4,false
272282505,117.9732132312,-75.9319059368473,7,4,4,false
272359210,119.375044577404,-76.3999045278427,7,4,4,false
272317060,118.629670438936,-75.4365552649868,7,4,4,false
272320241,119.078687614897,-75.2707572281065,7,4,4,false
272431439,120.113235898213,-75.0379215166287,7,4,4,false
271698355,110.043556530099,-76.1951742160872,7,4,4,false
271726530,110.767167574568,-76.0817205207985,7,4,4,false
271721511,110.565191011067,-75.8339224335594,7,4,4,false
271886964,112.534195900731,-75.5296466728558,7,4,4,false
271889672,112.56652465828,-75.4580401886053,7,4,4,false
271975279,114.427397917024,-75.3970926286591,7,4,4,false
271972359,114.083388558005,-75.3634947642917,7,4,4,false
271900258,113.2026338584,-74.4159631154203,7,4,4,false
272358109,119.287243618688,-74.7482565359708,7,4,4,false
272467005,120.719770547851,-74.1442678370514,7,4,4,false
272430660,120.061995744613,-74.0488050539293,7,4,4,false
272470241,121.181049800767,-73.741356107203,7,4,4,false
272362823,119.810236909637,-73.7516413252233,7,4,4,false
272191405,117.221031250627,-73.9620385673753,7,4,4,false
272129292,116.436076683558,-73.5765041355153,7,4,4,false
272288945,118.531004888084,-73.240577643525,7,4,4,false
141865617,93.8528440491773,-77.704695406367,7,4,4,false
141865418,93.5436093247626,-77.6738173366773,7,4,4,false
142053193,97.9936410872805,-76.1078292838605,7,4,4,false
141943481,95.5799251963718,-76.1223482656117,7,4,4,false
142051268,97.5879439798411,-75.706241409547,7,4,4,false
177286867,102.84699258821,-75.9615711308365,7,4,4,false
177312329,103.579220672291,-75.4507577075556,7,4,4,false
370235241,105.402881471003,-75.3849809013497,7,4,4,false
177241277,101.365996964471,-75.6843625080448,7,4,4,false
177257889,102.210653986172,-74.7847785870189,7,4,4,false
177354725,104.33160894332,-74.8228177173451,7,4,4,false
271574879,106.008259805228,-74.64962934196,7,4,4,false
388181597,105.578362297633,-74.3760594196405,7,4,4,false
141770046,91.9900724896877,-76.3513770423661,7,4,4,false
144052481,119.371644047227,-42.9302791592002,7,3,1,false
284932158,119.549202662584,-42.4653258856277,7,3,1,false
143995535,119.265493157856,-42.5802450440793,7,3,1,false
143996417,119.289966135133,-42.2551675744169,7,3,1,false
79559403,120.155672989087,-42.3177950629824,7,3,1,false
132451993,119.616935273083,-41.8509908865496,7,3,1,false
132447937,119.499900441001,-40.3877051124185,7,3,1,false
133146966,120.558139388351,-41.1323542891681,7,3,1,false
133767946,121.403645027492,-40.7132173794577,7,3,1,false
133767012,121.324697769336,-40.4390748095625,7,3,1,false
133421999,120.971766737036,-40.2372463562064,7,3,1,false
132706994,120.080744618311,-39.9998398228942,7,3,1,false
133661946,121.184323500854,-39.2038563106985,7,3,1,
123327029,114.469298978034,-44.4601534798937,7,3,1,false
123215209,114.238069775277,-44.3693341972308,7,3,1,false
123478653,114.945601903296,-43.9627958543405,7,3,1,false
123480035,114.97984776751,-43.1910161560041,7,3,1,false
123325376,114.468665673488,-43.3897914933403,7,3,1,false
123635063,115.431958377704,-42.5526776077428,7,3,1,false
123480998,115.0453922092,-42.6163980498378,7,3,1,false
123632965,115.380385326606,-42.3856598824073,7,3,1,false
123378624,114.633009793394,-42.7287429747719,7,3,1,false
123481153,114.981032057886,-42.5394871082073,7,3,1,false
123746628,115.854010454488,-42.638396391773,7,3,1,false
131251793,117.921885628107,-41.6468581410725,7,3,1,false
131250604,117.835743440227,-41.7213995147601,7,3,1,false
175708976,116.846032192327,-41.7136247109175,7,3,1,false
131108029,117.556029936263,-41.624843770545,7,3,1,false
131108027,117.55563917135,-41.6257433044193,7,3,1,false
131106432,117.486449000135,-41.5642081113327,7,3,1,false
175257783,116.044203042525,-41.0916352336987,7,3,1,false
130791622,117.09004085647,-40.9206308203385,7,3,1,false
175601297,116.770934853908,-40.7671226879315,7,3,1,false
175706477,116.817011787342,-40.6511644093656,7,3,1,false
123028882,113.35749547477,-43.0293313594577,7,3,1,false
123210564,114.048891401276,-42.4609375760677,7,3,1,false
123031398,113.510481120303,-42.6008256599315,7,3,1,false
123029765,113.414313726608,-42.3898769196387,7,3,1,false
174471659,114.455094891582,-41.8917745278638,7,3,1,false
174472156,114.54846553276,-41.7169454245194,7,3,1,false
122912623,112.966957180624,-42.4760850980854,7,3,1,false
174085837,113.635670376194,-41.777999730674,7,3,1,false
173954707,113.441256497569,-41.7689552183222,7,3,1,false
174086732,113.668998259906,-41.5421114260903,7,3,1,false
173953302,113.24649462082,-41.1995068673659,7,3,1,false
174086563,113.7666078889,-41.6363919267473,7,3,1,false
173955968,113.399593092797,-41.0128594690393,7,3,1,false
174210126,114.035642173345,-40.8592530508023,7,3,1,false
174954904,115.494239489857,-41.3271039839148,7,3,1,false
174955481,115.465914650409,-41.1954699230566,7,3,1,false
174755449,115.216618208906,-41.2339383384709,7,3,1,false
174602370,114.745392727776,-40.9578085846305,7,3,1,false
174788384,115.24540744883,-40.8732894310999,7,3,1,false
174957567,115.516850008107,-40.7203359314809,7,3,1,false
175253616,115.974794194629,-40.8401435745545,7,3,1,false
175384469,116.275361266576,-39.8882274547921,7,3,1,false
174602036,114.82559312238,-40.7622662200984,7,3,1,false
174469133,114.441266395854,-40.4637459682025,7,3,1,false
174750960,115.091904455084,-40.3586364669259,7,3,1,false
174321156,114.321128897615,-39.7786352845436,7,3,1,false
175250545,115.963697224973,-39.4044478895755,7,3,1,false
174791351,115.159634420163,-39.4142066069249,7,3,1,false
131844524,118.647735274518,-41.0630421983954,7,3,1,false
131741119,118.561385529085,-40.799657170775,7,3,1,false
131741178,118.452545105092,-40.7702015740495,7,3,1,false
131249683,117.83084433678,-41.3365956411836,7,3,1,false
131473972,118.214029600147,-40.6605864634265,7,3,1,false
131850963,118.857133463003,-40.3222964646551,7,3,1,false
132088508,119.17195476769,-39.8555707420396,7,3,1,false
131840868,118.738740789275,-39.7095867352044,7,3,1,false
131840868,118.738740789275,-39.7095867352044,7,3,1,false
131111659,117.697323803445,-40.0842191431691,7,3,1,false
114477516,114.332562246315,-35.0310210330385,7,3,1,false
149311322,115.891331106931,-34.9551616171113,7,3,1,false
149265441,115.813978227618,-34.9446301129463,7,3,1,false
148747328,114.976233842724,-34.9848571154007,7,3,1,false
148792288,115.075456612202,-34.5364711719199,7,3,1,false
149459715,115.997305446493,-34.2865217014713,7,3,1,false
149459716,115.995813817301,-34.2867254209898,7,3,1,false
149264057,115.79794697324,-34.4124366592687,7,3,1,false
149087902,115.526483669553,-34.026754398503,7,3,1,false
148793040,115.14000240669,-34.2573080118974,7,3,1,false
148617158,114.839962969472,-34.1191831535073,7,3,1,false
114295325,114.270526784353,-34.1497698660896,7,3,1,false
148976766,115.375503161982,-33.6374300955088,7,3,1,false
149138228,115.608934639827,-33.6190080962656,7,3,1,false
23040763,109.451505906547,-37.7173492402172,7,3,1,false
284582245,110.435122651911,-37.867999042281,7,3,1,false
284492112,110.301586529263,-37.7716521418465,7,3,1,false
284424763,110.274791410914,-37.0554622439859,7,3,1,false
23091748,109.606116187304,-36.7220064859605,7,3,1,false
284733080,110.786434927599,-36.6647287947773,7,3,1,false
111866055,111.237450851492,-35.8323050950853,7,3,1,false
284585068,110.450369659641,-36.2918998227744,7,3,1,false
22533079,107.683847183846,-36.3165173740508,7,3,2,false
22533020,107.757930842553,-36.2581978847047,7,3,2,false
22733138,108.619653549662,-35.9938161772587,7,3,2,false
98287907,108.487082001746,-35.8838595323256,7,3,2,false
98480570,108.772417247406,-35.3950270649222,7,3,2,false
98480284,108.768563096291,-35.2214633182119,7,3,2,false
98479699,108.734932289395,-34.8381899620793,7,3,2,false
97848508,107.684507410205,-34.9906219307428,7,3,2,false
111315298,110.503513720063,-34.4099108666748,7,3,1,false
111640586,111.019774873101,-34.1825236543753,7,3,1,false
111322357,110.557904471134,-33.7540123551452,7,3,1,false
231453736,109.119515068719,-34.666050579054,7,3,2,false
98479339,108.800193016884,-34.6033477924738,7,3,2,false
98484092,108.897680480535,-34.239846421247,7,3,2,false
98484144,108.916062555473,-34.2057117881157,7,3,2,false
98291253,108.633996557358,-33.9747502031319,7,3,2,false
98477871,108.790139111507,-33.711749671508,7,3,2,false
112719940,112.4932060477,-35.3013178508108,7,3,1,false
112483666,112.216713429445,-34.6927606698684,7,3,1,false
112667862,112.470002222822,-34.8138462642733,7,3,1,false
113738316,113.614659146025,-34.4376438775082,7,3,1,false
113454799,113.458468995714,-34.4662711171197,7,3,1,false
112485151,112.334819590268,-34.1137621225574,7,3,1,false
112236381,111.898047458047,-34.3116701650342,7,3,1,false
112485029,112.216851964592,-34.1585502734468,7,3,1,false
112106041,111.765792172052,-33.9953737646525,7,3,1,false
112319045,111.942227016357,-33.4216369071541,7,3,1,false
112593860,112.299696161743,-33.187319158403,7,3,1,false
113740151,113.620870544951,-33.8052276978943,7,3,1,false
113927256,113.797769188513,-33.4480496444141,7,3,1,false
113741001,113.697768344265,-33.5346879228747,7,3,1,false
113661841,113.593042041708,-33.2659303813584,7,2,2,false
148659909,114.862894432767,-32.9094861298593,7,2,2,false
148797193,115.140443297555,-32.6676216313705,7,2,2,false
114300563,114.193653862583,-32.5110788289266,7,2,2,false
114658526,114.676090927757,-32.697297022555,7,2,2,false
113846792,113.744513825295,-32.0195506266589,7,2,2,false
111833553,111.288306240518,-33.7933683383525,7,3,1,false
153736609,121.242657787101,-28.667651039267,7,2,2,false
153111249,120.349355090427,-28.8732477722815,7,2,2,false
153333020,120.632779094537,-28.8151917503858,7,2,2,false
153119590,120.571280660725,-28.7083756719298,7,2,2,false
153353777,120.72115512781,-28.0550545930258,7,2,2,false
153732839,121.169301800927,-27.675491234513,7,2,2,false
149258279,115.765059201126,-32.2309775733131,7,2,2,false
148876420,115.276580094951,-32.0716351615192,7,2,2,false
148875835,115.283823023697,-31.8834365464953,7,2,2,false
148875486,115.161207609417,-31.774459855121,7,2,2,false
114112548,114.058747433946,-31.4570177092096,7,2,2,false
148991156,115.366502125976,-31.2709118488243,7,2,2,false
148991477,115.335616286939,-31.2218712904073,7,2,2,false
148734869,114.962058839667,-30.6417304771984,7,2,2,false
149754310,116.47136897099,-31.0554592798609,7,2,2,false
149522745,116.221473105916,-30.5066272764388,7,2,2,false
149603748,116.260313556665,-30.4893683986138,7,2,2,false
150567371,117.754186440904,-29.98974966198,7,2,2,false
150148882,117.086522262068,-30.0344392913825,7,2,2,false
149209028,115.674903854756,-30.2109779062974,7,2,2,false
149075183,115.556585143489,-30.2248852692337,7,2,2,false
149075183,115.556585143489,-30.2248852692337,7,2,2,false
126438822,116.014402582564,-29.7929481095195,7,2,2,false
126922552,116.353644571028,-29.4795291277889,7,2,2,false
127136017,116.685791526741,-29.0429120898818,7,2,2,false
113560580,113.599572102138,-30.6053987777907,7,2,2,false
148668578,114.859652227141,-30.1015561089592,7,2,2,false
148668445,114.77704603233,-30.1389356404507,7,2,2,false
109199935,113.063007599411,-29.8418076333376,7,2,2,false
109973549,113.678287383764,-29.7570729158175,7,2,2,false
110205039,113.974213280359,-29.4472750882634,7,2,2,false
110482882,114.396393585807,-29.2910685509204,7,2,2,false
126200524,115.565166564213,-29.3717545912342,7,2,2,false
126694606,116.307101372338,-28.9863189786787,7,2,2,false
65544042,108.334656920053,-27.5756662349139,7,2,1,false
65663835,108.360706570257,-27.2443394685571,7,2,1,false
66232180,109.089894854385,-26.9938165835221,7,2,1,false
65052165,107.64858171107,-27.5331691795097,7,2,1,false
65902910,108.698194571428,-26.7359230666804,7,2,1,false
65193745,107.885669934558,-26.6537912808755,7,2,1,false
63475299,105.26888632989,-28.1043197684929,7,2,1,false
63359356,105.115544549391,-28.0875128046203,7,2,1,false
64132433,106.301521246865,-27.3614439398719,7,2,1,false
63670141,105.691897560735,-27.2370802702588,7,2,1,false
